SIM Count,RAM Size,Battery Size,Internal Memory,Version,Screen Size,SIM Type,Colour Name,Condition,Model Number,Model Name,Title,Price,Brand,Rating,Product Image,Product Link,Expandable Memory Type,Secondary Camera Resolution,Charging Type,Processor Speed,Secondary Camera,Product Weight,Display Type,Display Resolution Type,Operating System,Operating System Number,Processor Number,Fast Charging,What's In The Box,Network Frequency Band,Number of Cores,Glass Technology,Primary Camera Feature,Flash,Video Recording Resolution Type,Water/Dust Properties,Finish,Model Year,Network Type,Product Length,Product Height,Product Width/Depth,Maximum Expandable Memory,Primary Camera (MP),Voice Calling Capability,Processor Name,Sensor,Display Resolution,Refresh Rates,Operating System Version,Audio Jack,Camera Type,Battery Type,Pixels Per Inch,Network,Wireless
Dual SIM,8 GB,4676 mAh,1 TB,International Version,6.9 in,Nano + eSIM,Desert Titanium,New,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max 1TB Desert Titanium 5G With FaceTime - International Version,EGP 112222.00 Inclusive of VAT,Apple,5,"['https://f.nooncdn.com/p/pnsku/N70106063V/45/_/1726213055/527d8a93-d8de-4fdd-8e1b-7da76c4cc7ee.jpg', 'https://f.nooncdn.com/p/pnsku/N70106159V/45/_/1726211165/252a3fab-d2cd-4511-a045-afcbc91a2bbd.jpg', 'https://f.nooncdn.com/p/pnsku/N70106160V/45/_/1726211187/bd715bdc-d128-4099-825f-3b9145017dc2.jpg', 'https://f.nooncdn.com/p/pnsku/N70106234V/45/_/1726211149/19cc2036-1b9b-41cc-83b1-dc208125143c.jpg']",https://www.noon.com/egypt-en/iphone-16-pro-max-1tb-desert-titanium-5g-with-facetime-international-version/N70106159V/p/?o=efd2373407a14e4f,No Expandable Memory,12 MP,Type-C,,12 - 15.9 MP,227 g,OLED,,iOS,,A18 Pro,Yes,,,Hexa Core,,Triple,Dual Tone flash,,,,2024,5G,77.6 mm,163 mm,8.3 mm,,48+48+12,Yes,,,,120Hz,iOS 18,,,,,,
Dual SIM,8 GB,4676 mAh,512 GB,International Version,6.9 in,Nano + eSIM,Desert Titanium,New,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max 512GB Desert Titanium 5G With FaceTime - International Version,EGP 92999.00 Inclusive of VAT,Apple,4.7,"['https://f.nooncdn.com/p/pnsku/N70106153V/45/_/1726043617/2d325e78-dd43-4152-8a3d-c503f387f73e.jpg', 'https://f.nooncdn.com/p/pnsku/N70106154V/45/_/1726043627/434fe88d-bfd7-460e-b42b-f98dc07e4d91.jpg', 'https://f.nooncdn.com/p/pnsku/N70106152V/45/_/1726043636/fb57bc6d-9553-4627-b198-7718a840b089.jpg', 'https://f.nooncdn.com/p/pnsku/N70106232V/45/_/1725963931/a338767c-f097-42e3-ae1a-5ea8fe19e65f.jpg']",https://www.noon.com/egypt-en/iphone-16-pro-max-512gb-desert-titanium-5g-with-facetime-international-version/N70106154V/p/?o=c7ee0bf1c1f6ce4c,No Expandable Memory,12 MP,Type-C,,12 - 15.9 MP,227 g,OLED,,iOS,,A18 Pro,Yes,,,Hexa Core,,Triple,Dual Tone flash,,,,2024,5G,77.6 mm,163 mm,8.3 mm,,48+48+12,Yes,,,,120Hz,iOS 18,,,,,,
Dual SIM,12 GB,5000 mAh,512 GB,International Version,6.8 in,Nano SIM,Titanium Gray,New,S24 Ultra Titanium Gray 12/512 International Version,S24 Ultra Titanium Gray 12/512 International Version,Galaxy S24 Ultra Dual SIM Titanium Gray 12GB RAM 512GB 5G - International Version,EGP 53500.00 Inclusive of VAT,Samsung,3.9,"['https://f.nooncdn.com/p/pnsku/N70036951V/45/_/1705580020/d99767c9-4c49-4138-959c-c34090bf3946.jpg', 'https://f.nooncdn.com/p/pnsku/N70036952V/45/_/1705580028/2b9d2fb3-0de5-4da7-b7ec-6f5a9b1b3d0e.jpg', 'https://f.nooncdn.com/p/pnsku/N70036953V/45/_/1705579992/c1c77a2d-75ed-4b18-9984-fc76e04f3be4.jpg', 'https://f.nooncdn.com/p/pnsku/N70036954V/45/_/1705580033/d4708cf6-654a-4590-8915-27c71a58274a.jpg']",https://www.noon.com/egypt-en/galaxy-s24-ultra-dual-sim-titanium-gray-12gb-ram-512gb-5g-international-version/N70036952V/p/?o=fea57a2d3a72b02b,,12 MP,Type-C,,12 - 15.9 MP,,,,Android,,,,,GSM/LTE/UMTS,,,Triple,,,,,,5G,,,,,200+10+12,,,,,120Hz,,,,,,,
Dual SIM,6 GB,3279 mAh,128 GB,International Version,6.1 in,Nano + eSIM,Starlight,New,iPhone 14,iPhone 14,iPhone 14 128GB Starlight 5G With FaceTime - International Version,EGP 30332.95 Inclusive of VAT,Apple,4.5,"['https://f.nooncdn.com/p/pnsku/N53346641A/45/_/1720616657/e6c225c7-3323-408b-befe-b91a4f5aad5e.jpg', 'https://f.nooncdn.com/p/pnsku/N53346618A/45/_/1720616596/2a45b8ae-5561-43aa-bc6a-54345d6ddbde.jpg', 'https://f.nooncdn.com/p/pnsku/N53346847A/45/_/1720616394/60228a23-71d5-424c-94c3-932e5e2434d4.jpg', 'https://f.nooncdn.com/p/pnsku/N53346741A/45/_/1720616647/7f8fc9f6-857c-4b27-90ce-290cc0c15299.jpg', 'https://f.nooncdn.com/p/pnsku/N53346821A/45/_/1720616389/ab6fbff7-5e00-4b21-87f2-5286173abb10.jpg', 'https://f.nooncdn.com/p/v1686137295/N53390272A_1.jpg']",https://www.noon.com/egypt-en/iphone-14-128gb-starlight-5g-with-facetime-international-version/N53346821A/p/?o=b1c6af2765c42d5a,No Expandable Memory,12 MP,Lightning Port,,12 - 15.9 MP,,,,iOS,16,,Yes,,,Hexa Core,,Dual,Dual Tone flash,,,,2022,5G,,,,,12+12 MP,,Apple,,2532x1170,60Hz,,Lightning Port,,,,,
Dual SIM,8 GB,3650 mAh,128 GB,Middle East Version,6.1 in,Nano + eSIM,Black Titanium,New,"MTU73AH/A,MTUV3AA/A",iPhone 15 Pro,iPhone 15 Pro 128GB Black Titanium 5G With FaceTime - Middle East Version,EGP 52999.00 Inclusive of VAT,Apple,4.6,"['https://f.nooncdn.com/p/pnsku/N53432690A/45/_/1694762149/efdf461d-abd5-4db1-9cc4-4e76183422e9.jpg', 'https://f.nooncdn.com/p/pnsku/N53432585A/45/_/1694762137/895dcf8f-2dc5-4c6b-9c51-c470a53725bc.jpg', 'https://f.nooncdn.com/p/pnsku/N53432636A/45/_/1694762141/7d22bbf9-3c7a-4a09-a4da-547db5ea088b.jpg', 'https://f.nooncdn.com/p/pnsku/N53432836A/45/_/1694762142/07ef43b2-c725-489e-b552-5c9c1347b5f7.jpg']",https://www.noon.com/egypt-en/iphone-15-pro-128gb-black-titanium-5g-with-facetime-middle-east-version/N53432690A/p/?o=ef4098e59cc03a4d,,,Type-C,,,,Dynamic AMOLED,,iOS,17,A17 Pro,Yes,,,Octa Core,,Triple,LED,,,,2023,5G,,,,,,Yes,Apple Bionic,,,120Hz,,,,,,,
Dual SIM,12 GB,5800 mAh,256 GB,Middle East Version,6.78 in,Nano SIM,Sunrise Orange,New,ALI-NX1,Honor X9b,X9b Dual SIM Sunrise Orange 12GB RAM 256GB 5G With Honor Choice Earbuds X5,EGP 19199.00 Inclusive of VAT,Honor,4.3,"['https://f.nooncdn.com/p/pnsku/N70045711V/45/_/1707723098/e0a897ed-ba34-4d17-ad4f-31a58674bcfa.jpg', 'https://f.nooncdn.com/p/pnsku/N70045710V/45/_/1707723102/c068c5cd-23fa-40a6-b40c-a66083d15f46.jpg', 'https://f.nooncdn.com/p/pnsku/N70045750V/45/_/1707724920/56c779a2-0072-440f-b3a0-07605960d4b8.jpg']",https://www.noon.com/egypt-en/x9b-dual-sim-sunrise-orange-12gb-ram-256gb-5g-with-honor-choice-earbuds-x5/N70045750V/p/?o=ee367d71dcc9c1de,,16 MP,,,16 - 31.9 MP,,,,,,,,,,,,,,,,,,,,,,,108+5+2MP,,,,,,,,,,,,
Dual SIM,4 GB,5000 mAh,128 GB,International Version,6.56 in,Nano SIM,Glowing Blue,New,CPH2591,OPPO A18,A18 Dual Sim 4Gb Ram 128Gb Rom Glowing Blue 4G - International Version,EGP 6327.00 Inclusive of VAT,OPPO,4.8,[],https://www.noon.com/egypt-en/a18-dual-sim-4gb-ram-128gb-rom-glowing-blue-4g-international-version/N70045420V/p/?o=ba50890d79b55ecb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dual SIM,12 GB,5000 mAh,512 GB,Middle East Version,6.8 in,Nano SIM,Titanium Violet,New,SM-S928BZVQMEA,SM-S928BZVQMEA,Galaxy S24 Ultra Dual SIM Titanium Violet 12GB RAM 512GB 5G - Middle East Version,EGP 56999.00 Inclusive of VAT,Samsung,4.3,"['https://f.nooncdn.com/p/pnsku/N70035269V/45/_/1712239202/e25e39ae-98e0-40a4-a27f-9547ffebee87.jpg', 'https://f.nooncdn.com/p/pnsku/N70035270V/45/_/1712239206/3f8569db-3a89-4d61-b734-649dedab9b42.jpg', 'https://f.nooncdn.com/p/pnsku/N70035271V/45/_/1712239207/d7c55dc8-f00f-464f-a364-164251467a0a.jpg', 'https://f.nooncdn.com/p/pnsku/N70035272V/45/_/1712239207/fb8fa43f-5d2d-482e-a8e0-54bd61091921.jpg']",https://www.noon.com/egypt-en/galaxy-s24-ultra-dual-sim-titanium-violet-12gb-ram-512gb-5g-middle-east-version/N70035271V/p/?o=cf9cb28b173f3bdc,,12 MP,Type-C,,12 - 15.9 MP,,,,Android,,,,,GSM/LTE/UMTS,,,Triple,,,,,,5G,,,,,200+10+12,,,,,120Hz,,,,,,,
Dual SIM,8 GB,4852 mAh,512 GB,Middle East Version,6.7 in,Nano + eSIM,Blue Titanium,New,"MU6X3AH/A,MU7F3AA/A",iPhone 15 Pro Max,iPhone 15 Pro Max 512GB Blue Titanium 5G With FaceTime - Middle East Version,EGP 69999.00 Inclusive of VAT,Apple,4.7,"['https://f.nooncdn.com/p/pnsku/N53433233A/45/_/1694762131/22aebdac-81dc-481d-a81e-33c571ea7254.jpg', 'https://f.nooncdn.com/p/pnsku/N53432589A/45/_/1694762130/2f6c657e-30e3-4263-b771-b02412b63436.jpg', 'https://f.nooncdn.com/p/pnsku/N53432934A/45/_/1694762222/169952c2-04b2-47e9-acb4-7c3d51e2c6fd.jpg', 'https://f.nooncdn.com/p/pnsku/N53432588A/45/_/1694762200/ab39f9da-ef63-4c59-9740-2a11dc046d9b.jpg']",https://www.noon.com/egypt-en/iphone-15-pro-max-512gb-blue-titanium-5g-with-facetime-middle-east-version/N53432589A/p/?o=cdc17e6812c46daf,,,Type-C,,,,Dynamic AMOLED,,iOS,17,A17 Pro,Yes,,,Octa Core,,Triple,LED,,,,2023,5G,,,,,,Yes,Apple Bionic,,,120Hz,,,,,,,
Dual SIM,8 GB,5030 mAh,128 GB,International Version,6.79 in,Nano SIM,Midnight Black,New,2404ARN45A,Redmi 13,Redmi 13 Dual SIM Midnight Black 8GB RAM 128GB 4G - Global Version,EGP 7250.00 Inclusive of VAT,Xiaomi,3.9,"['https://f.nooncdn.com/p/pnsku/N70088716V/45/_/1719902045/0a3fb9e7-1458-4aa6-85d3-551ab64fdb3c.jpg', 'https://f.nooncdn.com/p/pnsku/N70088715V/45/_/1719902034/9ff5f6d6-27f2-4800-8653-09aefe017c62.jpg', 'https://f.nooncdn.com/p/pnsku/N70089475V/45/_/1720071071/f2264c46-bbe8-4701-bed0-835ef4140aa2.jpg']",https://www.noon.com/egypt-en/redmi-13-dual-sim-midnight-black-8gb-ram-128gb-4g-global-version/N70088716V/p/?o=e80fc89a0c1f24af,MicroSD,13 MP,Type-C,2 GHz,12 - 15.9 MP,205 g,IPS LCD,FHD+,Android,14,G91-Ultra Processor,Yes,,GSM/LTE,Octa Core,,Dual,LED,1080p HD recording,Water Resistant and Dust Resistant,,2024,4G,168.6 mm,8.3 mm,76.28 mm,1 TB,108+2+13 mp,Yes,MediaTek Helio,"Proximity Sensors, ambient_light_sensor, Accelerometer",,90Hz,Android 14,3.5 mm,,,,,
Dual SIM,6 GB,4323 mAh,256 GB,Middle East Version,6.7 in,Nano + eSIM,Space Black,New,MQ9U3AA/A / MQ9A3AH/A,iPhone 14 Pro Max,iPhone 14 Pro Max 256GB Space Black 5G With FaceTime - Middle East Version,EGP 57777.00 Inclusive of VAT,Apple,4.6,"['https://f.nooncdn.com/p/pnsku/N53346840A/45/_/1720614029/170ab7bf-acf3-4253-b5d2-2c84d45d6c82.jpg', 'https://f.nooncdn.com/p/pnsku/N53346865A/45/_/1720614070/58b4faa9-3156-48a5-821d-20f38769242a.jpg', 'https://f.nooncdn.com/p/pnsku/N53346806A/45/_/1720614330/a4107e47-a473-48c5-b2db-24eebec94e5c.jpg', 'https://f.nooncdn.com/p/pnsku/N53346965A/45/_/1720614450/ca4bf6d5-f059-447e-9b95-8feaa14d3983.jpg']",https://www.noon.com/egypt-en/iphone-14-pro-max-256gb-space-black-5g-with-facetime-middle-east-version/N53346965A/p/?o=fdaaf749ba343fcd,No Expandable Memory,12 MP,Lightning Port,,12 - 15.9 MP,,,,iOS,16,,Yes,,,Hexa Core,,Triple,Dual Tone flash,,,,2022,5G,,,,,48+12+12 MP,,Apple,,,120Hz,,Lightning Port,,,,,
Dual SIM,8 GB,4852 mAh,1 TB,Middle East Version,6.7 in,Nano + eSIM,Natural Titanium,New,"MU713AH/A,MU7J3AA/A",iPhone 15 Pro Max,iPhone 15 Pro Max 1TB Natural Titanium 5G With FaceTime - Middle East Version,EGP 87777.00 Inclusive of VAT,Apple,3.9,"['https://f.nooncdn.com/p/pnsku/N53433242A/45/_/1694762139/5d7cc009-892e-4002-a6c4-0d762fa6adea.jpg', 'https://f.nooncdn.com/p/pnsku/N53432485A/45/_/1694762141/1d7a85ca-4b85-4bcd-a7b5-d2be8799230d.jpg', 'https://f.nooncdn.com/p/pnsku/N53433277A/45/_/1694762197/f74251b6-3a64-4df0-a05c-7faf07dba1f3.jpg', 'https://f.nooncdn.com/p/pnsku/N53432498A/45/_/1694762210/c293afac-456b-4122-a8cf-889740e7146a.jpg']",https://www.noon.com/egypt-en/iphone-15-pro-max-1tb-natural-titanium-5g-with-facetime-middle-east-version/N53433277A/p/?o=c010fa2fa4f8f96d,,,Type-C,,,,Dynamic AMOLED,,iOS,17,A17 Pro,Yes,,,Octa Core,,Triple,LED,,,,2023,5G,,,,,,Yes,Apple Bionic,,,120Hz,,,,,,,
Dual SIM,8 GB,5000 mAh,256 GB,International Version,6.43 in,Nano SIM,Mist Black,New,Oppo A78,Oppo A78,A78 Dual SIM Mist Black 8GB RAM 256GB 4G,EGP 10766.95 Inclusive of VAT,OPPO,3.8,[],https://www.noon.com/egypt-en/a78-dual-sim-mist-black-8gb-ram-256gb-4g/N70010941V/p/?o=ca3bb1b3cb365a1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dual SIM,8 GB,3650 mAh,256 GB,International Version,6.1 in,Nano + eSIM,Natural Titanium,New,iPhone 15 Pro,iPhone 15 Pro,iPhone 15 Pro 256GB Natural Titanium 5G With FaceTime - International Version,EGP 58498.95 Inclusive of VAT,Apple,4.5,"['https://f.nooncdn.com/p/pnsku/N53432522A/45/_/1694762131/2f7a389a-e814-4ff3-900f-8af8ea75a69b.jpg', 'https://f.nooncdn.com/p/pnsku/N53432638A/45/_/1694762153/ddcc3a18-4a27-4fac-ab72-a7d6acf8ce91.jpg', 'https://f.nooncdn.com/p/pnsku/N53432599A/45/_/1694762205/74eba157-226f-43b2-abc6-0e81def5e427.jpg', 'https://f.nooncdn.com/p/pnsku/N53432842A/45/_/1694762130/e8659031-9474-423a-9635-d3a3a26b9284.jpg']",https://www.noon.com/egypt-en/iphone-15-pro-256gb-natural-titanium-5g-with-facetime-international-version/N53432599A/p/?o=b4d0556ce71c086b,,,Type-C,,,,Dynamic AMOLED,,iOS,17,A17 Pro,Yes,,,Octa Core,,Triple,LED,,,,2023,5G,,,,,,Yes,Apple Bionic,,,120Hz,,,,,,,
Dual SIM,8 GB,5000 mAh,256 GB,Middle East Version,6.43 in,Micro SIM,Aqua Green,,Oppo A78,Oppo A78,A78 Dual SIM Aqua Green 8GB RAM 256GB 4G - Middle East Version,EGP 10767.00 Inclusive of VAT,OPPO,4.2,"['https://f.nooncdn.com/p/v1690869296/N53423308A_1.jpg', 'https://f.nooncdn.com/p/v1690869296/N53423306A_1.jpg']",https://www.noon.com/egypt-en/a78-dual-sim-aqua-green-8gb-ram-256gb-4g-middle-east-version/N53423308A/p/?o=c4fe866cac48c06c,MicroSD,,Type-C,,,,AMOLED,Full HD,Android,,680,Yes,,GSM/LTE,Octa Core,Sapphire,,,,,,2023,4G,,,,,,,Qualcomm Snapdragon,,1080x2220,90Hz,Android 12,,,,,,
Dual SIM,8 GB,3650 mAh,256 GB,Middle East Version,6.1 in,Nano + eSIM,Blue Titanium,New,"MTUG3AH/A,MTV63AA/A",iPhone 15 Pro,iPhone 15 Pro 256GB Blue Titanium 5G With FaceTime - Middle East Version,EGP 59999.00 Inclusive of VAT,Apple,4.6,"['https://f.nooncdn.com/p/pnsku/N53432477A/45/_/1694762162/a5341766-8bac-4224-ab5e-c818c2055e79.jpg', 'https://f.nooncdn.com/p/pnsku/N53432635A/45/_/1694762152/0267234a-aa97-4ef9-821c-fe2f4d9d603c.jpg', 'https://f.nooncdn.com/p/pnsku/N53432933A/45/_/1694762130/1ffcd029-6aeb-4420-b63d-c3d534ebd470.jpg', 'https://f.nooncdn.com/p/pnsku/N53432514A/45/_/1694762204/582d3da8-a6e3-4761-85fb-6d912acedf3c.jpg']",https://www.noon.com/egypt-en/iphone-15-pro-256gb-blue-titanium-5g-with-facetime-middle-east-version/N53432635A/p/?o=c6021ad2a703351b,,,Type-C,,,,Dynamic AMOLED,,iOS,17,A17 Pro,Yes,,,Octa Core,,Triple,LED,,,,2023,5G,,,,,,Yes,Apple Bionic,,,120Hz,,,,,,,
Dual SIM,4 GB,3240 mAh,128 GB,UAE Version,6.1 in,Nano + eSIM,Midnight,New,MLPF3AA/A  / MLNG3AH/A  / MLNC3J/A / MLNC3AH/A,iPhone 13,iPhone 13 128GB Midnight 5G With FaceTime - UAE Version,EGP 29999.00 Inclusive of VAT,Apple,4.8,"['https://f.nooncdn.com/p/v1686205675/N50838002A_1.jpg', 'https://f.nooncdn.com/p/v1648034114/N52866937A_1.jpg', 'https://f.nooncdn.com/p/v1686205674/N50837748A_1.jpg', 'https://f.nooncdn.com/p/v1638891615/N50837767A_1.jpg', 'https://f.nooncdn.com/p/v1638891622/N50838240A_1.jpg', 'https://f.nooncdn.com/p/v1686205676/N50838001A_1.jpg']",https://www.noon.com/egypt-en/iphone-13-128gb-midnight-5g-with-facetime-uae-version/N50837748A/p/?o=c877d6e380f965da,No Expandable Memory,12 MP,Lightning Port,3.22 GHz,12 - 15.9 MP,,OLED,,iOS,IOS 15,A15 Bionic,Yes,,GSM/HSPA,Hexa Core,,,,,,,2021,5G,,,,,,,Apple,,2532x1170,60Hz,,,,,,,
Dual SIM,8 GB,4852 mAh,256 GB,Physical Dual SIM Version,6.7 in,Nano SIM,Natural Titanium,New,5U2Q3ZA/A,iPhone 15 Pro Max,iPhone 15 Pro Max Physical Dual Sim 256GB Natural Titanium 5G Without FaceTime,EGP 68899.00 Inclusive of VAT,Apple,4.4,"['https://f.nooncdn.com/p/pnsku/N53433250A/45/_/1694762151/d74efbbf-5638-4e40-89cd-05db555d79df.jpg', 'https://f.nooncdn.com/p/pnsku/N53432846A/45/_/1694762201/79814fb1-999d-43a6-8e9b-15dea70c8372.jpg', 'https://f.nooncdn.com/p/pnsku/N53432961A/45/_/1694762142/dd547c82-a37c-4956-be5d-33232a0a46cd.jpg', 'https://f.nooncdn.com/p/pnsku/N53432701A/45/_/1694762131/9265b4c7-dc8f-473a-b6c4-92cedcefd1ab.jpg']",https://www.noon.com/egypt-en/iphone-15-pro-max-physical-dual-sim-256gb-natural-titanium-5g-without-facetime/N53432961A/p/?o=e8c6cd40c48459dd,,,Type-C,,,,Dynamic AMOLED,,iOS,17,A17 Pro,Yes,,,Octa Core,,Triple,LED,,,,2023,5G,,,,,,Yes,Apple Bionic,,,120Hz,,,,,,,
Dual SIM,8 GB,5000 mAh,128 GB,Middle East Version,6.6 in,Nano SIM,Awesome Lilac,New,SM-A556ELVVMEA,SM-A556ELVVMEA,Galaxy A55 Dual SIM Awesome Lilac 8GB RAM 128GB 5G - Middle East Version,EGP 20499.00 Inclusive of VAT,Samsung,4.5,"['https://f.nooncdn.com/p/pnsku/N70049906V/45/_/1709736882/50759395-0c85-4e94-b34a-f6a98b5fb334.jpg', 'https://f.nooncdn.com/p/pnsku/N70049903V/45/_/1709736881/d3bb00f6-093a-41a1-84a6-3e9117b9dc26.jpg', 'https://f.nooncdn.com/p/pnsku/N70049912V/45/_/1709736862/f7f301ab-7384-4296-82c4-2a935d348758.jpg', 'https://f.nooncdn.com/p/pnsku/N70049904V/45/_/1709736882/1d79af97-9ceb-4ebc-94d2-2f727be678c7.jpg']",https://www.noon.com/egypt-en/galaxy-a55-dual-sim-awesome-lilac-8gb-ram-128gb-5g-middle-east-version/N70049912V/p/?o=a0f0128cd0f87ebb,MicroSD,32 MP,Type-C,,32 MP & Above,,,,Android,,,,,,,,,,,,,2023,5G,,,,,50+12+5,,,,2340x1080,120Hz,,,,,,,
Dual SIM,8 GB,4480 mAh,128 GB,Middle East Version,6.5 in,Nano SIM,Deep Sea Blue,,A85 blue,A85 blue,"A85 Dual SIM, 8GB+128GB, 6.5"" HD+ 90Hz Screen, 18W Fast Charge, NFC",EGP 6500.00 Inclusive of VAT,Blackview,,[],https://www.noon.com/egypt-en/a85-dual-sim-8gb-128gb-6-5-hd-90hz-screen-18w-fast-charge-nfc/N53438031A/p/?o=c4c3a78f0166aabe,TF card,8 MP,Type-C,1.6 GHz,8 - 11.9 MP,,HD,HD+,Android,,UNISOC T606,18W,"User Manual x1,  Power Adaptor x1,  Type-C USB Cable x1,",,Octa Core,,Triple,Yes,,,,,4G,,,,1 TB,50,,,,720x1612,,Android 12,,,,,,
Dual SIM,8 GB,5000 mAh,256 GB,International Version,6.4 in,Nano SIM,Awesome Lime,,Galaxy A54,Galaxy A54,Galaxy A54 Dual Sim Awesome Lime 8GB RAM 256GB 5G - International Version,EGP 19328.00 Inclusive of VAT,Samsung,4.3,"['https://f.nooncdn.com/p/v1687521112/N53395495A_1.jpg', 'https://f.nooncdn.com/p/v1687521112/N53395463A_1.jpg', 'https://f.nooncdn.com/p/v1687521110/N53395460A_1.jpg']",https://www.noon.com/egypt-en/galaxy-a54-dual-sim-awesome-lime-8gb-ram-256gb-5g-international-version/N53395463A/p/?o=a761d864014ac22b,,32 MP,Type-C,,32 MP & Above,,Super AMOLED,,Android,13,1380,Yes,,,Octa Core,,Triple,LED,,,,2023,5G,,,,,50+12+5MP,,Samsung Exynos,,1080x2400,120Hz,,,,,,,
Dual SIM,4 GB,5500 mAh,64 GB,,6.95 in,,Maroon Red,,,,"X5 Dual Sim 6.95 inch, 4GB/64GB, 5500mAh, 4G - Maroon Red",EGP 3800.00 Inclusive of VAT,IKU,4.5,[],https://www.noon.com/egypt-en/x5-dual-sim-6-95-inch-4gb-64gb-5500mah-4g-maroon-red/Z9F2267C6C7CC0C54DAA9Z/p/?o=z9f2267c6c7cc0c54daa9z-1,,,,,,,HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dual SIM,12 GB,5000 mAh,1 TB,Middle East Version,6.8 in,Nano SIM,Green,New,SM-S918BZGWMEA,Galaxy S23 Ultra,Galaxy S23 Ultra 5G Dual SIM Green 12GB RAM 1TB - Middle East Version,EGP 54999.00 Inclusive of VAT,Samsung,4.4,"['https://f.nooncdn.com/p/pnsku/N53378013A/45/_/1712239203/c19c13b2-25ba-4564-acef-85e09654a55d.jpg', 'https://f.nooncdn.com/p/v1683694969/N53404670A_1.jpg', 'https://f.nooncdn.com/p/pnsku/N53378012A/45/_/1712239192/f25b4155-2979-4b7f-92a6-41e8e564c33d.jpg', 'https://f.nooncdn.com/p/pnsku/N53378026A/45/_/1712239198/f4da58c3-7951-4d36-b58a-acbac9d68efe.jpg', 'https://f.nooncdn.com/p/v1683727286/N53404820A_1.jpg', 'https://f.nooncdn.com/p/pnsku/N53378014A/45/_/1712239208/7415ace1-2fa7-4892-8ca8-7653fba2dad9.jpg', 'https://f.nooncdn.com/p/v1683698502/N53404705A_1.jpg', 'https://f.nooncdn.com/p/v1683700356/N53404715A_1.jpg']",https://www.noon.com/egypt-en/galaxy-s23-ultra-5g-dual-sim-green-12gb-ram-1tb-middle-east-version/N53378012A/p/?o=dd5a4f1a6fec75ce,No Expandable Memory,12 MP,Type-C,,12 - 15.9 MP,,Dynamic AMOLED,,Android,13,,Yes,,,Octa Core,,Quad,LED,,,,2023,5G,,,,,200+10+10+12 MP,,,,,120Hz,,,,,,,
Dual SIM,12 GB,4235 mAh,256 GB,International Version,7.3 in,Nano SIM,Phantom Black,,BSM-F946BE/2D / SM-F946B/DS,SM-F946BZKDMEA,Galaxy Z Fold 5 Dual SIM Phantom Black 12GB RAM 256GB 5G - International Version,EGP 54950.00 Inclusive of VAT,Samsung,4.2,"['https://f.nooncdn.com/p/v1690888793/N53424254A_1.jpg', 'https://f.nooncdn.com/p/v1690888782/N53424216A_1.jpg', 'https://f.nooncdn.com/p/v1690888788/N53424252A_1.jpg']",https://www.noon.com/egypt-en/galaxy-z-fold-5-dual-sim-phantom-black-12gb-ram-256gb-5g-international-version/N53424252A/p/?o=c78e5179aee531fc,,10 MP,Type-C,,8 - 11.9 MP,,AMOLED,Full HD,Android,,,Yes,,GSM/LTE/UMTS,Octa Core,,Triple,LED,4K Ultra HD,Water Resistant and Dust Resistant,,2023,5G,,,,,50+10+12 MP,,,"Fingerprint Scanner, Digital Compass, gyroscope",1812x2176,120Hz,,Type-C,,,,,
Dual SIM,4 GB,5000 mAh,64 GB,International Version,6.56 in,Nano SIM,Glowing Black,New,CPH2591,A18,A18 Dual SIM Glowing Black 4GB RAM 64GB 4G - Global Version,EGP 5855.25 Inclusive of VAT,OPPO,4,[],https://www.noon.com/egypt-en/a18-dual-sim-glowing-black-4gb-ram-64gb-4g-global-version/N70073697V/p/?o=ac20c5faed4c8fbb,MicroSD,2 MP,Type-C,,Upto 4.9 MP,,LCD,,Android,13.1,6769,YES,,LTE,,Gorilla Glass,Dual,LED,,Dust Resistant,Plastic,2022,4G,,,,1 TB,8+2MP,YES,MediaTek MT Series,Fingerprint Scanner,720x1600,,Android 12,,,,,,
